SystemTime,Timestamp,NowSsceneName,PupilRadiusH,GazePointX,Hitname,HitPointX,HitPointY,HitPointZ,CameraPosX,CameraPosY,CameraPosZ,CarDirX,CarDirY,CarDirZ,CameraDirX,CameraDirY,CameraDirZ,EyeDirX,EyeDirY,EyeDirZ,HeadLocalDirX,HeadLocalDirY,HeadLocalDirZ,EyeLocalDirX,EyeLocalDirY,EyeLocalDirZ,speed,VecX,VecY,VecZ,LocalVecX,LocalVecY,LocalVecZ,Theta,Phi,r,Theta_Head,Phi_Head,r_Head_value_is_1
"=""20190303162925733""","=""1551601765727261""",TestNight_on,5.032992,0.4534377000000001,mcp_road_part_02,-342.8287,-3.105149e-06,19.35472,-362.6231,1.12129,17.83209,0.9993771,-0.01228642,-0.03308786,0.9797837,0.1953004,-0.04338082,3.108215,-0.1743164,0.2356873,0.01099107,0.207332,0.9782089,-0.1083262,0.005144180999999999,0.9941021,32,19.7944,-1.1212931051489998,1.5226299999999997,-2.169877892155148,-1.1212931051489998,19.67042674538955,93.24292908028464,96.2949425479777,19.82148724592216,78.03395380200372,89.35625670079747,1.0000000069414774
"=""20190303162925751""","=""1551601765737021""",TestNight_on,5.05906,0.4535007,mcp_road_part_02,-343.0517,-3.008971e-06,19.35762,-362.3587,1.121282,17.82327,0.9993739,-0.01229155,-0.03317753,0.9800588,0.1950599,-0.03789903,3.108093,-0.1780702,0.2422791,0.005415046,0.2070988,0.978305,-0.1104997,0.005328738,0.9938619,32,19.307000000000016,-1.1212850089709998,1.53435,-2.166849450968773,-1.1212850089709998,19.1811696239064,93.32446816530495,96.44523834152709,19.335712677726058,78.04761097807658,89.68286361289495,0.99999995435481
"=""20190303162925766""","=""1551601765757518""",TestNight_on,4.9990260000000015,0.4537775,mcp_road_part_02,-342.7515,-3.119756e-06,19.45911,-362.1543,1.121284,17.81644,0.9993715,-0.01229514,-0.03324693,0.9801649,0.1949806,-0.03548501,3.106445,-0.17764960000000002,0.2591858,0.002930792,0.2070246,0.9783313,-0.115972,0.005511668000000001,0.9932372,32,19.40279999999996,-1.1212871197560002,1.6426699999999992,-2.2793359846673606,-1.1212871197560002,19.27354462729724,93.30658258449104,96.74461045454224,19.440220673550712,78.05195649208855,89.82835925835268,0.9999999535532976
"=""20190303162925784""","=""1551601765777038""",TestNight_on,5.117642,0.4539063,mcp_road_part_02,-342.6849,-3.145468e-06,19.47534,-361.886,1.121286,17.8074,0.9993686,-0.01229929,-0.03333814,0.9802706,0.19515220000000005,-0.03139728,3.105835,-0.1788721,0.2646484000000001,-0.001248154,0.2072004,0.9782977,-0.1178059,0.005616384,0.9930208,32,19.20109999999994,-1.121289145468,1.667939999999998,-2.299407219145289,-1.121289145468,19.07026801097263,93.34084724689856,96.87527718740492,19.241093651804928,78.04166093150778,90.07310036360053,0.9999999767369288
"=""20190303162925796""","=""1551601765786798""",TestNight_on,4.995286,0.4542325,mcp_road_part_02,-342.0017,-3.420905e-06,19.57473,-361.7043,1.121286,17.801270000000006,0.9993665,-0.01230177,-0.03339931,0.9803502,0.1950785,-0.02929087,3.104126,-0.1750441,0.2759094,-0.003415507,0.20713,0.9783075,-0.121491,0.005634472,0.9925765,32,19.70259999999996,-1.121289420905,1.7734599999999965,-2.4227894355389292,-1.121289420905,19.569496291842338,93.25454432229604,97.05755661190832,19.75075653565765,78.04578468990077,90.20003254693792,1.000000033572158
"=""20190303162925811""","=""1551601765797534""",TestNight_on,5.021516,0.4542613,mcp_road_part_02,-341.50699999999995,-3.627836e-06,19.62399,-361.5098,1.121287,17.794710000000006,0.9993643,-0.01230423,-0.03346513,0.9804664,0.194757,-0.02748983,3.102814,-0.17225839999999998,0.2800293,-0.005284169,0.2068123,0.9783664,-0.1229058,0.005603078,0.9924025,32,20.00280000000004,-1.1212906278360002,1.829279999999997,-2.4899427320875147,-1.1212906278360002,19.868456875610327,93.20508436205662,97.14314690681572,20.05524086365297,78.06439039969297,90.30945220323291,1.0000000312611348
"=""20190303162925828""","=""1551601765817054""",TestNight_on,5.129667,0.4535202999999999,mcp_road_part_02,-341.2531,-3.745619e-06,19.65723,-361.2638,1.12125,17.786379999999994,0.9993702,-0.01221276,-0.03332139,0.9806915,0.1941785,-0.02322023,3.101868,-0.1717006,0.28521729999999995,-0.009410443,0.206147,0.9784758,-0.12443519999999998,0.005630179,0.9922118,32,20.010699999999982,-1.1212537456190002,1.8708500000000008,-2.528774216786869,-1.1212537456190002,19.875380896095592,93.20310599423223,97.25086923210749,20.06695479554465,78.10334862327117,90.55102235980578,1.000000016616048
"=""20190303162925841""","=""1551601765837550""",TestNight_on,5.1377510000000015,0.3986009,mcp_road_part_02,-341.3893,-3.708307e-06,19.73659,-361.0774,1.121145,17.779970000000006,0.9993901,-0.01197339,-0.03280292,0.9807771,0.1940332,-0.02067182,3.100891,-0.17494110000000002,0.3042908,-0.01143301,0.205769,0.9785338,-0.12997609999999998,0.005889223000000001,0.9914997,32,19.68810000000002,-1.121148708307,1.9566199999999967,-2.5931136678626814,-1.121148708307,19.55053741389895,93.2536664831307,97.55540815390016,19.75360033241681,78.12548068242779,90.66940295232143,0.99999999641055
"=""20190303162925854""","=""1551601765847310""",TestNight_on,5.130582,0.3963785,mcp_road_part_02,-343.2282,-3.5431790000000007e-06,22.08096,-360.8988,1.121236,17.77383,0.9993905,-0.01208451,-0.03275014,0.9808833,0.1936987,-0.01867682,3.113342,-0.1955559,0.7502135999999999,-0.01341997,0.2055418,0.9785563,-0.2653428,0.0114741,0.9640859,32,17.670599999999983,-1.121239543179,4.307130000000001,-4.86508680227372,-1.121239543179,17.4537190429928,93.5410433959542,105.57539350688904,18.15374771606612,78.13878241853179,90.78570792859514,0.9999999797058653
"=""20190303162925865""","=""1551601765857070""",TestNight_on,5.085918,0.3951855,mcp_road_part_02,-343.5168,-3.423796e-06,22.09753,-360.7315,1.121358,17.76816,0.9993847,-0.01225588,-0.03286308,0.9809718,0.1933679,-0.01742063,3.112854,-0.2007968,0.7743225,-0.01484178,0.2053761,0.9785706,-0.2724738,0.01203609,0.9620879,32,17.214699999999993,-1.121361423796,4.329369999999997,-4.873353292930549,-1.121361423796,16.99528877076772,93.62910705777337,106.00010173499572,17.715723642072266,78.14848377527858,90.86892673798128,1.000000020034569
"=""20190303162925885""","=""1551601765877565""",TestNight_on,5.068864,0.3952255,mcp_road_part_02,-343.8186,-3.281579e-06,22.04969,-360.4546,1.121592,17.75885,0.9993565,-0.01260074,-0.03358771,0.9811045,0.192848,-0.015613900000000003,3.112915,-0.2063928,0.7880554,-0.01746904,0.20518520000000004,0.9785672,-0.27710640000000003,0.01258558,0.9607568,32,16.636000000000028,-1.121595281579,4.290839999999998,-4.826657293038008,-1.121595281579,16.412532544467474,93.75102720050738,106.38774692694687,17.14426496305109,78.15965869833234,91.02271562083766,0.9999999492866994
